tourney_name,winner_name,loser_name,score
Wimbledon,Jannik Sinner(1),Carlos Alcaraz(2),score_simulé
Wimbledon,Jannik Sinner(1),Novak Djokovic(6),score_simulé
Wimbledon,Carlos Alcaraz(2),Taylor Fritz(5),score_simulé
Wimbledon,Jannik Sinner(1),Ben Shelton(10),score_simulé
Wimbledon,Novak Djokovic(6),Flavio Cobolli(22),score_simulé
Wimbledon,Carlos Alcaraz(2),Cameron Norrie,score_simulé
Wimbledon,Taylor Fritz(5),Karen Khachanov(17),score_simulé
Wimbledon,Jannik Sinner(1),Grigor Dimitrov(19),score_simulé
Wimbledon,Novak Djokovic(6),Alex de Minaur(11),score_simulé
Wimbledon,Ben Shelton(10),Lorenzo Sonego,score_simulé
Wimbledon,Flavio Cobolli(22),Marin Cilic,score_simulé
Wimbledon,Carlos Alcaraz(2),Andrey Rublev(14),score_simulé
Wimbledon,Taylor Fritz(5),Jordan Thompson,score_simulé
Wimbledon,Karen Khachanov(17),Kamil Majchrzak,score_simulé
Wimbledon,Cameron Norrie,Nicolas Jarry(Q),score_simulé
Wimbledon,Jannik Sinner(1),Pedro Martinez,score_simulé
Wimbledon,Novak Djokovic(6),Miomir Kecmanovic,score_simulé
Wimbledon,Ben Shelton(10),Marton Fucsovics(LL),score_simulé
Wimbledon,Alex de Minaur(11),August Holmgren(Q),score_simulé
Wimbledon,Flavio Cobolli(22),Jakub Mensik(15),score_simulé
Wimbledon,Grigor Dimitrov(19),Sebastian Ofner,score_simulé
Wimbledon,Lorenzo Sonego,Brandon Nakashima(29),score_simulé
Wimbledon,Marin Cilic,Jaume Munar,score_simulé
Wimbledon,Carlos Alcaraz(2),Jan-Lennard Struff,score_simulé
Wimbledon,Taylor Fritz(5),Alejandro Davidovich Fokina(26),score_simulé
Wimbledon,Andrey Rublev(14),Adrian Mannarino(Q),score_simulé
Wimbledon,Karen Khachanov(17),Nuno Borges,score_simulé
Wimbledon,Nicolas Jarry(Q),Joao Fonseca,score_simulé
Wimbledon,Kamil Majchrzak,Arthur Rinderknech,score_simulé
Wimbledon,Cameron Norrie,Mattia Bellucci,score_simulé
Wimbledon,Jordan Thompson,Luciano Darderi,score_simulé
Wimbledon,Jannik Sinner(1),Aleksandar Vukic,score_simulé
Wimbledon,Marin Cilic,Jack Draper(4),score_simulé
Wimbledon,Novak Djokovic(6),Daniel Evans(WC),score_simulé
Wimbledon,Ben Shelton(10),Rinky Hijikata,score_simulé
Wimbledon,Alex de Minaur(11),Arthur Cazaux(Q),score_simulé
Wimbledon,Sebastian Ofner,Tommy Paul(13),score_simulé
Wimbledon,Jakub Mensik(15),Marcos Giron,score_simulé
Wimbledon,Grigor Dimitrov(19),Corentin Moutet,score_simulé
Wimbledon,August Holmgren(Q),Tomas Machac(21),score_simulé
Wimbledon,Flavio Cobolli(22),Jack Pinnington Jones(WC),score_simulé
Wimbledon,Brandon Nakashima(29),Reilly Opelka,score_simulé
Wimbledon,Marton Fucsovics(LL),Gael Monfils,score_simulé
Wimbledon,Miomir Kecmanovic,Jesper de Jong,score_simulé
Wimbledon,Pedro Martinez,Mariano Navone,score_simulé
Wimbledon,Jaume Munar,Fabian Marozsan,score_simulé
Wimbledon,Lorenzo Sonego,Nikoloz Basilashvili(Q),score_simulé
Wimbledon,Carlos Alcaraz(2),Oliver Tarvet(Q),score_simulé
Wimbledon,Taylor Fritz(5),Gabriel Diallo,score_simulé
Wimbledon,Cameron Norrie,Frances Tiafoe(12),score_simulé
Wimbledon,Andrey Rublev(14),Lloyd Harris,score_simulé
Wimbledon,Karen Khachanov(17),Shintaro Mochizuki(Q),score_simulé
Wimbledon,Mattia Bellucci,Jiri Lehecka(23),score_simulé
Wimbledon,Jan-Lennard Struff,Felix Auger-Aliassime(25),score_simulé
Wimbledon,Alejandro Davidovich Fokina(26),Botic van de Zandschulp,score_simulé
Wimbledon,Nuno Borges,Billy Harris,score_simulé
Wimbledon,Luciano Darderi,Arthur Fery(WC),score_simulé
Wimbledon,Joao Fonseca,Jenson Brooksby,score_simulé
Wimbledon,Nicolas Jarry(Q),Learner Tien,score_simulé
Wimbledon,Kamil Majchrzak,Ethan Quinn,score_simulé
Wimbledon,Adrian Mannarino(Q),Valentin Royer(Q),score_simulé
Wimbledon,Arthur Rinderknech,Cristian Garin(LL),score_simulé
Wimbledon,Jordan Thompson,Benjamin Bonzi,score_simulé
Wimbledon,Jannik Sinner(1),Luca Nardi,score_simulé
Wimbledon,Jack Draper(4),Sebastian Baez,score_simulé
Wimbledon,Novak Djokovic(6),Alexandre Muller,score_simulé
Wimbledon,Nikoloz Basilashvili(Q),Lorenzo Musetti(7),score_simulé
Wimbledon,Ben Shelton(10),Alex Bolt(Q),score_simulé
Wimbledon,Alex de Minaur(11),Roberto Carballes Baena,score_simulé
Wimbledon,Tommy Paul(13),Johannus Monday(WC),score_simulé
Wimbledon,Jakub Mensik(15),Hugo Gaston,score_simulé
Wimbledon,Gael Monfils,Ugo Humbert(18),score_simulé
Wimbledon,Grigor Dimitrov(19),Yoshihito Nishioka,score_simulé
Wimbledon,Tomas Machac(21),Damir Dzumhur,score_simulé
Wimbledon,Flavio Cobolli(22),Beibit Zhukayev(Q),score_simulé
Wimbledon,Mariano Navone,Denis Shapovalov(27),score_simulé
Wimbledon,Jaume Munar,Alexander Bublik(28),score_simulé
Wimbledon,Brandon Nakashima(29),Yunchaokete Bu,score_simulé
Wimbledon,Miomir Kecmanovic,Alex Michelsen(30),score_simulé
Wimbledon,Arthur Cazaux(Q),Adam Walton,score_simulé
Wimbledon,Marin Cilic,Raphael Collignon,score_simulé
Wimbledon,Jesper de Jong,Christopher Eubanks,score_simulé
Wimbledon,Daniel Evans(WC),Jay Clarke(WC),score_simulé
Wimbledon,Marton Fucsovics(LL),Aleksandar Kovacevic,score_simulé
Wimbledon,Marcos Giron,Camilo Ugo Carabelli,score_simulé
Wimbledon,Rinky Hijikata,David Goffin,score_simulé
Wimbledon,August Holmgren(Q),Quentin Halys,score_simulé
Wimbledon,Fabian Marozsan,James McCabe(Q),score_simulé
Wimbledon,Pedro Martinez,George Loffhagen(WC),score_simulé
Wimbledon,Corentin Moutet,Francisco Comesana,score_simulé
Wimbledon,Sebastian Ofner,Hamad Medjedovic,score_simulé
Wimbledon,Reilly Opelka,Alexander Shevchenko,score_simulé
Wimbledon,Jack Pinnington Jones(WC),Tomas Martin Etcheverry,score_simulé
Wimbledon,Lorenzo Sonego,Jaime Faria(Q),score_simulé
Wimbledon,Aleksandar Vukic,Chun-Hsin Tseng,score_simulé
Wimbledon,Carlos Alcaraz(2),Fabio Fognini,score_simulé
Wimbledon,Arthur Rinderknech,Alexander Zverev(3),score_simulé
Wimbledon,Taylor Fritz(5),Giovanni Mpetshi Perricard,score_simulé
Wimbledon,Nicolas Jarry(Q),Holger Rune(8),score_simulé
Wimbledon,Benjamin Bonzi,Daniil Medvedev(9),score_simulé
Wimbledon,Frances Tiafoe(12),Elmer Moller,score_simulé
Wimbledon,Andrey Rublev(14),Laslo Djere,score_simulé
Wimbledon,Nuno Borges,Francisco Cerundolo(16),score_simulé
Wimbledon,Karen Khachanov(17),Mackenzie McDonald,score_simulé
Wimbledon,Arthur Fery(WC),Alexei Popyrin(20),score_simulé
Wimbledon,Jiri Lehecka(23),Hugo Dellien,score_simulé
Wimbledon,Valentin Royer(Q),Stefanos Tsitsipas(24),score_simulé
Wimbledon,Felix Auger-Aliassime(25),James Duckworth,score_simulé
Wimbledon,Alejandro Davidovich Fokina(26),Brandon Holt,score_simulé
Wimbledon,Jenson Brooksby,Tallon Griekspoor(31),score_simulé
Wimbledon,Kamil Majchrzak,Matteo Berrettini(32),score_simulé
Wimbledon,Mattia Bellucci,Oliver Crawford(WC),score_simulé
Wimbledon,Luciano Darderi,Roman Safiullin,score_simulé
Wimbledon,Gabriel Diallo,Daniel Altmaier,score_simulé
Wimbledon,Joao Fonseca,Jacob Fearnley,score_simulé
Wimbledon,Cristian Garin(LL),Chris Rodesch(Q),score_simulé
Wimbledon,Billy Harris,Dusan Lajovic(LL),score_simulé
Wimbledon,Lloyd Harris,Zizou Bergs,score_simulé
Wimbledon,Adrian Mannarino(Q),Christopher O'Connell,score_simulé
Wimbledon,Shintaro Mochizuki(Q),Giulio Zeppieri(Q),score_simulé
Wimbledon,Cameron Norrie,Roberto Bautista Agut,score_simulé
Wimbledon,Ethan Quinn,Henry Searle(WC),score_simulé
Wimbledon,Jan-Lennard Struff,Filip Misolic(Q),score_simulé
Wimbledon,Oliver Tarvet(Q),Leandro Riedi(Q),score_simulé
Wimbledon,Jordan Thompson,Vit Kopriva,score_simulé
Wimbledon,Learner Tien,Nishesh Basavareddy,score_simulé
Wimbledon,Botic van de Zandschulp,Matteo Arnaldi,score_simulé
Wimbledon,Chris Rodesch,Marton Fucsovics(1),score_simulé
Wimbledon,James McCabe,Tomas Barrios Vera(5),score_simulé
Wimbledon,Valentin Royer(6),Titouan Droguet,score_simulé
Wimbledon,Arthur Cazaux(7),Dusan Lajovic(26),score_simulé
Wimbledon,Giulio Zeppieri,Cristian Garin(8),score_simulé
Wimbledon,Jaime Faria(11),Kyrian Jacquet,score_simulé
Wimbledon,Nikoloz Basilashvili(16),Juan Pablo Ficovich,score_simulé
Wimbledon,Adrian Mannarino(18),Li Tu,score_simulé
Wimbledon,Oliver Tarvet(WC),Alexander Blockx(29),score_simulé
Wimbledon,Filip Misolic(30),Benjamin Hassan,score_simulé
Wimbledon,Nicolas Jarry(32),Lukas Klein,score_simulé
Wimbledon,Alex Bolt,Martin Landaluce,score_simulé
Wimbledon,August Holmgren,Yosuke Watanuki,score_simulé
Wimbledon,Shintaro Mochizuki,Dominic Stricker,score_simulé
Wimbledon,Leandro Riedi,Hamish Stewart(WC),score_simulé
Wimbledon,Beibit Zhukayev,Luka Pavlovic,score_simulé
Wimbledon,Marton Fucsovics(1),Zachary Svajda,score_simulé
Wimbledon,Benjamin Hassan,Tristan Schoolkate(2),score_simulé
Wimbledon,Tomas Barrios Vera(5),Henrique Rocha,score_simulé
Wimbledon,Valentin Royer(6),Yasutaka Uchiyama,score_simulé
Wimbledon,Arthur Cazaux(7),Ugo Blanchet,score_simulé
Wimbledon,Cristian Garin(8),Hady Habib,score_simulé
Wimbledon,Alex Bolt,Eliot Spizzirri(10),score_simulé
Wimbledon,Jaime Faria(11),Marco Trungelliti,score_simulé
Wimbledon,Dominic Stricker,Emilio Nava(13),score_simulé
Wimbledon,Lukas Klein,Dalibor Svrcina(15),score_simulé
Wimbledon,Nikoloz Basilashvili(16),Coleman Wong,score_simulé
Wimbledon,Adrian Mannarino(18),Nicolai Budkov Kjaer(WC),score_simulé
Wimbledon,James McCabe,Roman Andres Burruchaga(21),score_simulé
Wimbledon,Kyrian Jacquet,Vilius Gaubas(22),score_simulé
Wimbledon,Leandro Riedi,Federico Agustin Gomez(24),score_simulé
Wimbledon,Dusan Lajovic(26),Arthur Bouquier,score_simulé
Wimbledon,Beibit Zhukayev,Yannick Hanfmann(27),score_simulé
Wimbledon,Alexander Blockx(29),Timofey Skatov,score_simulé
Wimbledon,Filip Misolic(30),Gauthier Onclin,score_simulé
Wimbledon,Nicolas Jarry(32),Jozef Kovalik,score_simulé
Wimbledon,Titouan Droguet,Taro Daniel,score_simulé
Wimbledon,Juan Pablo Ficovich,Oliver Bonding(WC),score_simulé
Wimbledon,August Holmgren,Mikhail Kukushkin,score_simulé
Wimbledon,Martin Landaluce,Ryan Peniston(WC),score_simulé
Wimbledon,Shintaro Mochizuki,Felipe Meligeni Alves,score_simulé
Wimbledon,Luka Pavlovic,James Trotter,score_simulé
Wimbledon,Chris Rodesch,Mark Lajal,score_simulé
Wimbledon,Hamish Stewart(WC),Luca Van Assche,score_simulé
Wimbledon,Oliver Tarvet(WC),Alexis Galarneau,score_simulé
Wimbledon,Li Tu,Sho Shimabukuro,score_simulé
Wimbledon,Yosuke Watanuki,Colton Smith,score_simulé
Wimbledon,Giulio Zeppieri,Paul Jubb(WC),score_simulé
Wimbledon,Marton Fucsovics(1),Jurij Rodionov,score_simulé
Wimbledon,Tristan Schoolkate(2),Facundo Diaz Acosta,score_simulé
Wimbledon,Luca Van Assche,Juan Manuel Cerundolo(3),score_simulé
Wimbledon,Li Tu,Daniel Elahi Galan(4),score_simulé
Wimbledon,Tomas Barrios Vera(5),James Story(WC),score_simulé
Wimbledon,Valentin Royer(6),Marc-Andrea Huesler,score_simulé
Wimbledon,Arthur Cazaux(7),Ignacio Buse,score_simulé
Wimbledon,Cristian Garin(8),Francesco Maestrelli,score_simulé
Wimbledon,Luka Pavlovic,Tristan Boyer(9),score_simulé
Wimbledon,Eliot Spizzirri(10),Alejandro Moro Canas,score_simulé
Wimbledon,Jaime Faria(11),Zsombor Piros,score_simulé
Wimbledon,Mikhail Kukushkin,Thiago Seyboth Wild(12),score_simulé
Wimbledon,Emilio Nava(13),Mitchell Krueger,score_simulé
Wimbledon,Oliver Tarvet(WC),Terence Atmane(14),score_simulé
Wimbledon,Dalibor Svrcina(15),Omar Jasika,score_simulé
Wimbledon,Nikoloz Basilashvili(16),Pablo Llamas Ruiz,score_simulé
Wimbledon,Shintaro Mochizuki,Pierre-Hugues Herbert(17),score_simulé
Wimbledon,Adrian Mannarino(18),Andrea Collarini,score_simulé
Wimbledon,Paul Jubb(WC),Thiago Agustin Tirante(19),score_simulé
Wimbledon,Juan Pablo Ficovich,Carlos Taberner(20),score_simulé
Wimbledon,Roman Andres Burruchaga(21),Dmitry Popko,score_simulé
Wimbledon,Vilius Gaubas(22),Yuta Shimizu,score_simulé
Wimbledon,Chris Rodesch,Matteo Gigante(23),score_simulé
Wimbledon,Federico Agustin Gomez(24),Federico Arnaboldi,score_simulé
Wimbledon,Titouan Droguet,Andrea Pellegrino(25),score_simulé
Wimbledon,Dusan Lajovic(26),Liam Draxl,score_simulé
Wimbledon,Yannick Hanfmann(27),Hugo Grenier,score_simulé
Wimbledon,Yosuke Watanuki,Thiago Monteiro(28),score_simulé
Wimbledon,Alexander Blockx(29),Facundo Mena,score_simulé
Wimbledon,Filip Misolic(30),Guy Den Ouden,score_simulé
Wimbledon,Martin Landaluce,Francesco Passaro(31),score_simulé
Wimbledon,Nicolas Jarry(32),Pavel Kotov,score_simulé
Wimbledon,Ugo Blanchet,Daniel Rincon,score_simulé
Wimbledon,Alex Bolt,Harold Mayot,score_simulé
Wimbledon,Oliver Bonding(WC),Viktor Durasovic(Alt),score_simulé
Wimbledon,Arthur Bouquier,Alastair Gray(WC),score_simulé
Wimbledon,Nicolai Budkov Kjaer(WC),Yan Bai,score_simulé
Wimbledon,Taro Daniel,Edas Butvilas,score_simulé
Wimbledon,Alexis Galarneau,Murphy Cassone,score_simulé
Wimbledon,Hady Habib,Filip Cristian Jianu,score_simulé
Wimbledon,Benjamin Hassan,Duje Ajdukovic,score_simulé
Wimbledon,August Holmgren,Giles Hussey(WC),score_simulé
Wimbledon,Kyrian Jacquet,Maximilian Marterer,score_simulé
Wimbledon,Lukas Klein,Jerome Kym,score_simulé
Wimbledon,Jozef Kovalik,Antoine Escoffier,score_simulé
Wimbledon,Mark Lajal,Jan Choinski,score_simulé
Wimbledon,James McCabe,Borna Gojo,score_simulé
Wimbledon,Felipe Meligeni Alves,Alvaro Guillen Meza,score_simulé
Wimbledon,Gauthier Onclin,Constant Lestienne,score_simulé
Wimbledon,Ryan Peniston(WC),Facundo Bagnis,score_simulé
Wimbledon,Leandro Riedi,Fajing Sun,score_simulé
Wimbledon,Henrique Rocha,Murkel Dellien,score_simulé
Wimbledon,Sho Shimabukuro,Aziz Dougaz,score_simulé
Wimbledon,Timofey Skatov,Stefano Napolitano,score_simulé
Wimbledon,Colton Smith,Santiago Rodriguez Taverna,score_simulé
Wimbledon,Hamish Stewart(WC),Valentin Vacherot,score_simulé
Wimbledon,Dominic Stricker,Saba Purtseladze,score_simulé
Wimbledon,Zachary Svajda,Lukas Neumayer,score_simulé
Wimbledon,James Trotter,Calvin Hemery,score_simulé
Wimbledon,Marco Trungelliti,Alibek Kachmazov,score_simulé
Wimbledon,Yasutaka Uchiyama,Gijs Brouwer,score_simulé
Wimbledon,Coleman Wong,Pol Martin Tiffon,score_simulé
Wimbledon,Giulio Zeppieri,Sumit Nagal,score_simulé
Wimbledon,Beibit Zhukayev,Vitaliy Sachko,score_simulé
Roland Garros,Carlos Alcaraz(2),Jannik Sinner(1),score_simulé
Roland Garros,Jannik Sinner(1),Novak Djokovic(6),score_simulé
Roland Garros,Carlos Alcaraz(2),Lorenzo Musetti(8),score_simulé
Roland Garros,Jannik Sinner(1),Alexander Bublik,score_simulé
Roland Garros,Novak Djokovic(6),Alexander Zverev(3),score_simulé
Roland Garros,Carlos Alcaraz(2),Tommy Paul(12),score_simulé
Roland Garros,Lorenzo Musetti(8),Frances Tiafoe(15),score_simulé
Roland Garros,Jannik Sinner(1),Andrey Rublev(17),score_simulé
Roland Garros,Alexander Zverev(3),Tallon Griekspoor,score_simulé
Roland Garros,Alexander Bublik,Jack Draper(5),score_simulé
Roland Garros,Novak Djokovic(6),Cameron Norrie,score_simulé
Roland Garros,Carlos Alcaraz(2),Ben Shelton(13),score_simulé
Roland Garros,Lorenzo Musetti(8),Holger Rune(10),score_simulé
Roland Garros,Tommy Paul(12),Alexei Popyrin(25),score_simulé
Roland Garros,Frances Tiafoe(15),Daniel Altmaier,score_simulé
Roland Garros,Jannik Sinner(1),Jiri Lehecka,score_simulé
Roland Garros,Alexander Zverev(3),Flavio Cobolli,score_simulé
Roland Garros,Jack Draper(5),Joao Fonseca,score_simulé
Roland Garros,Novak Djokovic(6),Filip Misolic(Q),score_simulé
Roland Garros,Andrey Rublev(17),Arthur Fils(14),score_simulé
Roland Garros,Alexander Bublik,Henrique Rocha(Q),score_simulé
Roland Garros,Tallon Griekspoor,Ethan Quinn(Q),score_simulé
Roland Garros,Cameron Norrie,Jacob Fearnley,score_simulé
Roland Garros,Carlos Alcaraz(2),Damir Dzumhur,score_simulé
Roland Garros,Lorenzo Musetti(8),Mariano Navone,score_simulé
Roland Garros,Holger Rune(10),Quentin Halys,score_simulé
Roland Garros,Tommy Paul(12),Karen Khachanov(24),score_simulé
Roland Garros,Ben Shelton(13),Matteo Gigante(Q),score_simulé
Roland Garros,Frances Tiafoe(15),Sebastian Korda(23),score_simulé
Roland Garros,Alexei Popyrin(25),Nuno Borges,score_simulé
Roland Garros,Daniel Altmaier,Hamad Medjedovic,score_simulé
Roland Garros,Jannik Sinner(1),Richard Gasquet(WC),score_simulé
Roland Garros,Alexander Zverev(3),Jesper de Jong,score_simulé
Roland Garros,Jack Draper(5),Gael Monfils,score_simulé
Roland Garros,Novak Djokovic(6),Corentin Moutet,score_simulé
Roland Garros,Alexander Bublik,Alex de Minaur(9),score_simulé
Roland Garros,Arthur Fils(14),Jaume Munar,score_simulé
Roland Garros,Andrey Rublev(17),Adam Walton,score_simulé
Roland Garros,Henrique Rocha(Q),Jakub Mensik(19),score_simulé
Roland Garros,Jacob Fearnley,Ugo Humbert(22),score_simulé
Roland Garros,Jiri Lehecka,Alejandro Davidovich Fokina(26),score_simulé
Roland Garros,Filip Misolic(Q),Denis Shapovalov(27),score_simulé
Roland Garros,Flavio Cobolli,Matteo Arnaldi,score_simulé
Roland Garros,Joao Fonseca,Pierre-Hugues Herbert(WC),score_simulé
Roland Garros,Tallon Griekspoor,Gabriel Diallo,score_simulé
Roland Garros,Cameron Norrie,Federico Agustin Gomez(LL),score_simulé
Roland Garros,Ethan Quinn(Q),Alexander Shevchenko(LL),score_simulé
Roland Garros,Carlos Alcaraz(2),Fabian Marozsan,score_simulé
Roland Garros,Nuno Borges,Casper Ruud(7),score_simulé
Roland Garros,Lorenzo Musetti(8),Daniel Elahi Galan(LL),score_simulé
Roland Garros,Holger Rune(10),Emilio Nava(WC),score_simulé
Roland Garros,Tommy Paul(12),Marton Fucsovics,score_simulé
Roland Garros,Ben Shelton(13),Hugo Gaston,score_simulé
Roland Garros,Frances Tiafoe(15),Pablo Carreno Busta,score_simulé
Roland Garros,Matteo Gigante(Q),Stefanos Tsitsipas(20),score_simulé
Roland Garros,Sebastian Korda(23),Jenson Brooksby,score_simulé
Roland Garros,Karen Khachanov(24),Sebastian Ofner,score_simulé
Roland Garros,Alexei Popyrin(25),Alejandro Tabilo,score_simulé
Roland Garros,Damir Dzumhur,Giovanni Mpetshi Perricard(31),score_simulé
Roland Garros,Daniel Altmaier,Vit Kopriva,score_simulé
Roland Garros,Quentin Halys,Miomir Kecmanovic,score_simulé
Roland Garros,Hamad Medjedovic,Juan Manuel Cerundolo(Q),score_simulé
Roland Garros,Mariano Navone,Reilly Opelka,score_simulé
Roland Garros,Alexander Zverev(3),Learner Tien,score_simulé
Roland Garros,Jack Draper(5),Mattia Bellucci,score_simulé
Roland Garros,Novak Djokovic(6),Mackenzie McDonald,score_simulé
Roland Garros,Alex de Minaur(9),Laslo Djere,score_simulé
Roland Garros,Cameron Norrie,Daniil Medvedev(11),score_simulé
Roland Garros,Ethan Quinn(Q),Grigor Dimitrov(16),score_simulé
Roland Garros,Andrey Rublev(17),Lloyd Harris(Q),score_simulé
Roland Garros,Jakub Mensik(19),Alexandre Muller,score_simulé
Roland Garros,Matteo Arnaldi,Felix Auger-Aliassime(29),score_simulé
Roland Garros,Joao Fonseca,Hubert Hurkacz(30),score_simulé
Roland Garros,Alexander Bublik,James Duckworth,score_simulé
Roland Garros,Flavio Cobolli,Marin Cilic(LL),score_simulé
Roland Garros,Jesper de Jong,Francesco Passaro,score_simulé
Roland Garros,Federico Agustin Gomez(LL),Aleksandar Kovacevic,score_simulé
Roland Garros,Pierre-Hugues Herbert(WC),Benjamin Bonzi,score_simulé
Roland Garros,Gael Monfils,Hugo Dellien,score_simulé
Roland Garros,Corentin Moutet,Clement Tabur(Q),score_simulé
Roland Garros,Henrique Rocha(Q),Nikoloz Basilashvili(Q),score_simulé
Roland Garros,Alexander Shevchenko(LL),Dusan Lajovic,score_simulé
Roland Garros,Adam Walton,Maximilian Marterer(Q),score_simulé
Roland Garros,Jannik Sinner(1),Arthur Rinderknech,score_simulé
Roland Garros,Carlos Alcaraz(2),Giulio Zeppieri(Q),score_simulé
Roland Garros,Daniel Altmaier,Taylor Fritz(4),score_simulé
Roland Garros,Casper Ruud(7),Albert Ramos-Vinolas(Q),score_simulé
Roland Garros,Holger Rune(10),Roberto Bautista Agut,score_simulé
Roland Garros,Arthur Fils(14),Nicolas Jarry,score_simulé
Roland Garros,Gabriel Diallo,Francisco Cerundolo(18),score_simulé
Roland Garros,Stefanos Tsitsipas(20),Tomas Martin Etcheverry,score_simulé
Roland Garros,Ugo Humbert(22),Christopher O'Connell,score_simulé
Roland Garros,Sebastian Korda(23),Luciano Darderi,score_simulé
Roland Garros,Karen Khachanov(24),Aleksandar Vukic,score_simulé
Roland Garros,Alexei Popyrin(25),Yoshihito Nishioka,score_simulé
Roland Garros,Alejandro Davidovich Fokina(26),Pablo Llamas Ruiz(Q),score_simulé
Roland Garros,Denis Shapovalov(27),Pedro Martinez,score_simulé
Roland Garros,Jacob Fearnley,Stan Wawrinka(WC),score_simulé
Roland Garros,Richard Gasquet(WC),Terence Atmane(WC),score_simulé
Roland Garros,Hugo Gaston,Ugo Blanchet(Q),score_simulé
Roland Garros,Tallon Griekspoor,Marcos Giron,score_simulé
Roland Garros,Miomir Kecmanovic,Sebastian Baez,score_simulé
Roland Garros,Jiri Lehecka,Jordan Thompson,score_simulé
Roland Garros,Filip Misolic(Q),Yunchaokete Bu,score_simulé
Roland Garros,Jaume Munar,Camilo Ugo Carabelli,score_simulé
Roland Garros,Sebastian Ofner,Jan-Lennard Struff,score_simulé
Roland Garros,Alejandro Tabilo,Arthur Cazaux(WC),score_simulé
Roland Garros,Lorenzo Musetti(8),Yannick Hanfmann(Q),score_simulé
Roland Garros,Tommy Paul(12),Elmer Moller(LL),score_simulé
Roland Garros,Ben Shelton(13),Lorenzo Sonego,score_simulé
Roland Garros,Frances Tiafoe(15),Roman Safiullin,score_simulé
Roland Garros,Quentin Halys,Tomas Machac(21),score_simulé
Roland Garros,Mariano Navone,Brandon Nakashima(28),score_simulé
Roland Garros,Giovanni Mpetshi Perricard(31),Zizou Bergs,score_simulé
Roland Garros,Juan Manuel Cerundolo(Q),Alex Michelsen(32),score_simulé
Roland Garros,Nuno Borges,Kyrian Jacquet(Q),score_simulé
Roland Garros,Jenson Brooksby,Jaime Faria,score_simulé
Roland Garros,Pablo Carreno Busta,Francisco Comesana,score_simulé
Roland Garros,Damir Dzumhur,Thiago Agustin Tirante(LL),score_simulé
Roland Garros,Marton Fucsovics,Tristan Schoolkate(WC),score_simulé
Roland Garros,Daniel Elahi Galan(LL),Valentin Royer(WC),score_simulé
Roland Garros,Matteo Gigante(Q),Benjamin Hassan(Q),score_simulé
Roland Garros,Vit Kopriva,Thiago Monteiro,score_simulé
Roland Garros,Fabian Marozsan,Luca Nardi,score_simulé
Roland Garros,Hamad Medjedovic,Kamil Majchrzak,score_simulé
Roland Garros,Emilio Nava(WC),Botic van de Zandschulp,score_simulé
Roland Garros,Reilly Opelka,Rinky Hijikata,score_simulé
Roland Garros,Filip Misolic,Alexander Shevchenko(2),score_simulé
Roland Garros,Lloyd Harris,Marin Cilic(8),score_simulé
Roland Garros,Juan Manuel Cerundolo(12),Daniel Elahi Galan(18),score_simulé
Roland Garros,Yannick Hanfmann(19),Titouan Droguet,score_simulé
Roland Garros,Giulio Zeppieri,Federico Agustin Gomez(29),score_simulé
Roland Garros,Nikoloz Basilashvili,Geoffrey Blancaneaux(WC),score_simulé
Roland Garros,Ugo Blanchet,Lukas Klein,score_simulé
Roland Garros,Benjamin Hassan,James Trotter,score_simulé
Roland Garros,Maximilian Marterer,Federico Arnaboldi,score_simulé
Roland Garros,Henrique Rocha,Luca Van Assche,score_simulé
Roland Garros,Clement Tabur(WC),Filip Cristian Jianu,score_simulé
Roland Garros,Matteo Gigante,Elmer Moller(10),score_simulé
Roland Garros,Ethan Quinn(11),Thiago Agustin Tirante(24),score_simulé
Roland Garros,Kyrian Jacquet,Jurij Rodionov,score_simulé
Roland Garros,Pablo Llamas Ruiz,Vilius Gaubas,score_simulé
Roland Garros,Albert Ramos-Vinolas,Andrea Collarini,score_simulé
Roland Garros,Marin Cilic(8),Pol Martin Tiffon,score_simulé
Roland Garros,Juan Manuel Cerundolo(12),Hady Habib,score_simulé
Roland Garros,Henrique Rocha,Tomas Barrios Vera(13),score_simulé
Roland Garros,Giulio Zeppieri,Eliot Spizzirri(15),score_simulé
Roland Garros,Daniel Elahi Galan(18),Dmitry Popko,score_simulé
Roland Garros,Yannick Hanfmann(19),Matteo Martineau(WC),score_simulé
Roland Garros,Lloyd Harris,Otto Virtanen(23),score_simulé
Roland Garros,Federico Agustin Gomez(29),Martin Landaluce,score_simulé
Roland Garros,Maximilian Marterer,Federico Coria(30),score_simulé
Roland Garros,Nikoloz Basilashvili,Valentin Vacherot,score_simulé
Roland Garros,Ugo Blanchet,Cristian Garin,score_simulé
Roland Garros,Titouan Droguet,Arthur Gea(WC),score_simulé
Roland Garros,Filip Cristian Jianu,Henri Squire,score_simulé
Roland Garros,Lukas Klein,Nicolas Moreno De Alboran,score_simulé
Roland Garros,Clement Tabur(WC),Daniel Evans,score_simulé
Roland Garros,Luca Van Assche,Timofey Skatov,score_simulé
Roland Garros,Alexander Shevchenko(2),Mathys Erhard(WC),score_simulé
Roland Garros,Elmer Moller(10),Kimmer Coppejans,score_simulé
Roland Garros,Ethan Quinn(11),Bernard Tomic,score_simulé
Roland Garros,Geoffrey Blancaneaux(WC),Thiago Seyboth Wild(14),score_simulé
Roland Garros,Vilius Gaubas,Tristan Boyer(16),score_simulé
